time[s],brakingTime.y[s],checkReqAccel.rf[-],checkReqEmBrake.rf[-],checkReqSpeed.rf[-],desSpeed.y[rad/s],machine.om[rpm],opSpeedBand.y[-],runUpTime.y[s],statAnaRefVar[-],stopBand.y[-]
1.045901426673,0,-1,-1,-1,1.20621878980811,0.656350515044924,0,0.005296401395,0,0
1.047206998081,0,-1,-1,-1,1.24021899748765,0.697168761734946,0,0.006601972803,0,0
1.048512569489,0,-1,-1,-1,1.27422906887364,0.738796954751285,0,0.007907544211,0,0
1.051363512179,0,-1,-1,-1,1.34852669665031,0.832348962299297,0,0.010758486901,0,0
1.053870873345,0,-1,-1,-1,1.41390092784778,0.917420580558625,0,0.013265848067,0,0
1.05615221628,0,-1,-1,-1,1.47340374495113,0.996999479812629,0,0.015547191002,0,0
1.058433559215,0,-1,-1,-1,1.53292464013493,1.07867804918487,0,0.017828533937,0,0
1.06071490215,0,-1,-1,-1,1.59246160333477,1.16256944303803,0,0.020109876872,0,0
1.062996245085,0,-1,-1,-1,1.65201291095926,1.24885810680749,0,0.022391219807,0,0
1.06527758802,0,-1,-1,-1,1.71157707675157,1.33778411517033,0,0.024672562742,0,0
1.066589093142,0,-1,-1,-1,1.74582481217154,1.39020404359881,0,0.025984067864,0,0
1.068228474544,0,-1,-1,-1,1.78863952214642,1.45717052424751,0,0.027623449266,0,0
1.070277701296,0,-1,-1,-1,1.84216523095232,1.54328902231848,0,0.029672676018,0,0
1.072839234736,0,-1,-1,-1,1.90908283419229,1.6549949753166,0,0.032234209458,0,0
1.075400768176,0,-1,-1,-1,1.97601097113776,1.77154554429397,0,0.034795742898,0,0
1.077962301616,0,-1,-1,-1,2.04294861206043,1.89323542766706,0,0.037357276338,0,0
1.080523835056,0,-1,-1,-1,2.10989485697141,2.02027000913697,0,0.039918809778,0,0
1.083085368496,0,-1,-1,-1,2.17684891584696,2.15275158234853,0,0.042480343218,0,0
1.086287285296,0,-1,-1,-1,2.26055142482227,2.32601193925485,0,0.045682260018,0,0
1.090289681296,0,-1,-1,-1,2.36519341641666,2.55418380736462,0,0.049684656018,0,0
1.094292077296,0,-1,-1,-1,2.46984898365864,2.79439131088587,0,0.053687052018,0,0
1.098294473296,0,-1,-1,-1,2.57451647695338,3.04545888340019,0,0.057689448018,0,0
1.102296869296,0,-1,-1,-1,2.67919450326708,3.30618936868671,0,0.061691844018,0,0
1.105899025696,0,-1,-1,-1,2.77341275006721,3.54829239396284,0,0.065294000418,0,0
1.109501182096,0,-1,-1,-1,2.8676378230879,3.79701153230926,0,0.068896156818,0,0
1.113103338496,0,-1,-1,-1,2.96186907267883,4.05226111193828,0,0.072498313218,0,0
1.117606033996,0,-1,-1,-1,3.07966595900235,4.38085968517263,0,0.077001008718,0,0
1.122108729496,0,-1,-1,-1,3.19747064446415,4.72095893244067,0,0.081503704218,0,0
1.126611424996,0,-1,-1,-1,3.31528229960571,5.07382423455464,0,0.086006399718,0,0
1.131114120496,0,-1,-1,-1,3.43310020848233,5.44069826754013,0,0.090509095218,0,0
1.135166546446,0,-1,-1,-1,3.53914115829296,5.78362216944761,0,0.094561521168,0,0
1.139218972396,0,-1,-1,-1,3.64518627215524,6.13888255074816,0,0.098613947118,0,0
1.143271398346,0,-1,-1,-1,3.75123519759008,6.5063164041256,0,0.102666373068,0,0
1.148336930783,0,-1,-1,-1,3.88380123958056,6.98196925767591,0,0.107731905505,0,0
1.15340246322,0,-1,-1,-1,4.01637220878528,7.47449365923431,0,0.112797437942,0,0
1.158467995657,0,-1,-1,-1,4.14894763364679,7.9824493080971,0,0.117862970379,0,0
1.16302697485,0,-1,-1,-1,4.26826898297418,8.45190831297686,0,0.122421949572,0,0
1.167585954043,0,-1,-1,-1,4.38759333930504,8.9327275648976,0,0.126980928765,0,0
1.172144933236,0,-1,-1,-1,4.50692046413492,9.42514757823114,0,0.131539907958,0,0
1.177843657227,0,-1,-1,-1,4.65608293952713,10.057910323417,0,0.137238631949,0,0
1.182972508819,0,-1,-1,-1,4.79033227355512,10.6449699665387,0,0.142367483541,0,0
1.188101360411,0,-1,-1,-1,4.92458430100066,11.2496905886812,0,0.147496335133,0,0
1.192717326844,0,-1,-1,-1,5.04541325108472,11.8094486462282,0,0.152112301566,0,0
1.197333293277,0,-1,-1,-1,5.16624406833959,12.3837864870361,0,0.156728267999,0,0
1.20194925971,0,-1,-1,-1,5.28707662488699,12.9722045029792,0,0.161344234432,0,0
1.206565226143,0,-1,-1,-1,5.40791080426227,13.5739929844694,0,0.165960200865,0,0
1.211181192576,0,-1,-1,-1,5.52874650016912,14.1884311479163,0,0.170576167298,0,0
1.215797159009,0,-1,-1,-1,5.64958361539384,14.8149676813631,0,0.175192133731,0,0
1.22156711705,0,-1,-1,-1,5.80063187033107,15.6147612980928,0,0.180962091772,0,0
1.227337075091,0,-1,-1,-1,5.95168204614948,16.433246031983,0,0.186732049813,0,0
1.233107033132,0,-1,-1,-1,6.10273400034059,17.2712178955368,0,0.192502007854,0,0
1.238876991173,0,-1,-1,-1,6.25378760414957,18.1295914349547,0,0.198271965895,0,0
1.244646949214,0,-1,-1,-1,6.40484274095549,19.0089185327816,0,0.204041923936,0,0
1.251859396765,0,-1,-1,-1,6.59366358845401,20.1374645742437,0,0.211254371487,0,0
1.258350599561,0,-1,-1,-1,6.7636028802613,21.1800611392641,0,0.217745574283,0,0
1.264841802357,0,-1,-1,-1,6.93354217206859,22.2467804227028,0,0.224236777079,0,0
1.271333005153,0,-1,-1,-1,7.10348146387589,23.336643046726,0,0.230727979875,0,0
1.277824207949,0,-1,-1,-1,7.27342075568317,24.4494013338782,0,0.237219182671,0,0
1.284315410745,0,-1,-1,-1,7.44336004749047,25.5854538120898,0,0.243710385467,0,0
1.290806613541,0,-1,-1,-1,7.61329933929776,26.7454047989583,0,0.250201588263,0,0
1.297297816337,0,-1,-1,-1,7.78323863110505,27.9295731917719,0,0.256692791059,0,0
1.305411819832,0,-1,-1,-1,7.99566274586417,29.4435231069526,0,0.264806794554,0,0
1.312714422977,0,-1,-1,-1,8.18684444913429,30.8370418546137,0,0.272109397699,0,0
1.320017026122,0,-1,-1,-1,8.3780261524044,32.2586647313919,0,0.279412000844,0,0
1.327319629267,0,-1,-1,-1,8.56920785567451,33.7077124656118,0,0.286714603989,0,0
1.336447883198,0,-1,-1,-1,8.80818498475561,35.5575572964955,0,0.29584285792,0,0
1.345576137129,0,-1,-1,-1,9.04716211383671,37.450851754914,0,0.304971111851,0,0
1.35470439106,0,-1,-1,-1,9.28613924291781,39.3877130543901,0,0.314099365782,0,0
1.363832644991,0,-1,-1,-1,9.5251163719989,41.3668747029151,0,0.323227619713,0,0
1.3719219302,0,-1,-1,-1,9.73689336354379,43.154703642622,0,0.331316904922,0,0
1.380011215409,0,-1,-1,-1,9.94867035508869,44.9732793453277,0,0.339406190131,0,0
1.388100500618,0,-1,-1,-1,10.1604473466336,46.8221021622234,0,0.34749547534,0,0
1.396189785827,0,-1,-1,-1,10.3722243381785,48.7012145782915,0,0.355584760549,0,0
1.404279071036,0,-1,-1,-1,10.5840013297234,50.6108025579559,0,0.363674045758,0,0
1.414390677547,0,-1,-1,-1,10.8487225691479,53.0402763546321,0,0.373785652269,0,0
1.423491123407,0,-1,-1,-1,11.0869716846327,55.2660733722466,0,0.382886098129,0,0
1.432591569267,0,-1,-1,-1,11.3252208001174,57.5273799932827,0,0.391986543989,0,0
1.441692015127,0,-1,-1,-1,11.5634699156021,59.8226729449124,0,0.401086989849,0,0
1.453067572452,0,-1,-1,-1,11.861281309958,62.7384726033642,0,0.412462547174,0,0
1.463220092189,0,-1,-1,-1,12.1270736551346,65.3842329931378,0,0.422615066911,0,0
1.473372611926,0,-1,-1,-1,12.3928660003111,68.070843813572,0,0.432767586648,0,0
1.486063261597,0,-1,-1,-1,12.7251064317752,71.4849733954942,0,0.445458236319,0,0
1.497401437045,0,-1,-1,-1,13.0219391708798,74.5851774773211,0,0.456796411767,0,0
1.508739612493,0,-1,-1,-1,13.3187719099844,77.7296265690618,0,0.468134587215,0,0
1.522912331803,0,-1,-1,-1,13.6898128338651,81.719915170354,0,0.482307306525,0,0
1.53524358695,0,-1,-1,-1,14.0126443386931,85.244562818906,0,0.494638561672,0,0
1.547574842097,0,-1,-1,-1,14.335475843521,88.8174657369662,0,0.506969816819,0,0
1.559381524268,0,-1,-1,-1,14.6445740599517,92.281690666095,0,0.51877649899,0,0
1.571188206439,0,-1,-1,-1,14.9536722763824,95.7853773708745,0,0.530583181161,0,0
1.58299488861,0,-1,-1,-1,15.2627704928131,99.3258052146318,0,0.542389863332,0,0
1.597753241324,0,-1,-1,-1,15.649143263358,103.800802280474,0,0.557148216046,0,0
1.610953631277,0,-1,-1,-1,15.9947286641986,107.848612330839,0,0.570348605999,0,0
1.62415402123,0,-1,-1,-1,16.3403140650391,111.937451561871,0,0.583548995952,0,0
1.637354411183,0,-1,-1,-1,16.6858994658797,116.064302861162,0,0.596749385905,0,0
1.650554801136,0,-1,-1,-1,17.0314848667202,120.225523682789,0,0.609949775858,0,0
1.663755191089,0,-1,-1,-1,17.3770702675608,124.418331360036,0,0.623150165811,0,0
1.676955581042,0,-1,-1,-1,17.7226556684013,128.64124492742,0,0.636350555764,0,0
1.693456068483,0,-1,-1,-1,18.1546374194454,133.960184744008,0,0.652851043205,0,0
1.70830650718,0,-1,-1,-1,18.5434209953878,138.782308580408,0,0.667701481902,0,0
1.723156945877,0,-1,-1,-1,18.9322045713301,143.632571970302,0,0.682551920599,0,0
1.738007384574,0,-1,-1,-1,19.3209881472725,148.506639416928,0,0.697402359296,0,0
1.752857823271,0,-1,-1,-1,19.7097717232148,153.403233583368,0,0.712252797993,0,0
1.766223218098,0,-1,-1,-1,20.0596769415551,157.828556605429,0,0.72561819282,0,0
1.782929961632,0,-1,-1,-1,20.4970584644869,163.380610241911,0,0.742324936354,0,0
1.797966030812,0,-1,-1,-1,20.8907018351099,168.391831368533,0,0.757361005534,0,0
1.813002099992,0,-1,-1,-1,21.2843452057328,173.412851172177,0,0.772397074714,0,0
1.828038169172,0,-1,-1,-1,21.6779885763558,178.442261187381,0,0.787433143894,0,0
1.843074238352,0,-1,-1,-1,22.0716319469788,183.478984179981,0,0.802469213074,0,0
1.861869324827,0,-1,-1,-1,22.5636861602575,189.780587301699,0,0.821264299549,0,0
1.878784902654,0,-1,-1,-1,23.0065349521952,195.45188753285,0,0.838179877376,0,0
1.895700480481,0,-1,-1,-1,23.449383744133,201.118815736747,0,0.855095455203,0,0
1.912616058308,0,-1,-1,-1,23.8922325360707,206.779505621243,0,0.87201103303,0,0
1.929531636135,0,-1,-1,-1,24.3350813280085,212.432112774256,0,0.888926610857,0,0
1.950676108419,0,-1,-1,-1,24.8886423179372,219.480943409108,0,0.910071083141,0,0
1.969706133474,0,-1,-1,-1,25.3868472088573,225.803136491041,0,0.929101108196,0,0
1.993493664793,0,-1,-1,-1,26.0096033225141,233.671485158546,0,0.952888639515,0,0
2.017281196112,0,-1,-1,-1,26.6323593407098,241.497071238639,0,0.976676170834,0,0
2.041068727431,0,-1,-1,-1,27.2551149973148,249.273952209925,0,1.000463702153,0,0
2.06485625875,0,-1,-1,-1,27.8778702505169,256.995288355445,0,1.024251233472,0,0
2.088643790069,0,-1,-1,-1,28.5006250687299,264.655893746017,0,1.048038764791,0,0
2.112431321388,0,-1,-1,-1,29.1233794169817,272.252365370515,0,1.07182629611,0,0
2.142165735537,0,-1,-1,-1,29.9018216318638,281.652231284564,0,1.101560710259,0,0
2.171900149686,0,-1,-1,-1,30.6802629657832,290.938789806589,0,1.131295124408,0,0
2.209068167372,0,-1,-1,-1,31.6533132429683,302.379675521781,0,1.168463142094,0,0
2.242519383289,0,-1,-1,-1,32.5290569967705,312.513458795428,0,1.201914358011,0,0
2.284333403185,0,-1,-1,-1,33.6237343834412,324.958008248221,0,1.243728377907,0,0
2.321966021091,0,-1,-1,-1,34.6089414764715,335.942837028044,0,1.281360995813,0,0
2.359598638997,0,-1,-1,-1,35.5941457065402,346.724968238251,0,1.318993613719,0,0
2.397231256903,0,-1,-1,-1,36.579346537483,357.308171242853,0,1.356626231625,0,0
2.434863874809,0,-1,-1,-1,37.5645432903461,367.695702916244,0,1.394258849531,0,0
2.472496492715,0,-1,-1,-1,38.5497350924635,377.893711524159,0,1.431891467437,0,0
2.510129110621,0,-1,-1,-1,39.53492080307,387.911761507943,0,1.469524085343,0,0
2.557169883003,0,-1,-1,-1,40.7663920097282,400.1946719924,0,1.516564857725,0,0
2.599506578147,0,-1,-1,-1,41.8747024181369,411.036358537385,0,1.558901552869,0,0
2.641843273291,0,-1,-1,-1,42.9829951050866,421.694469925386,0,1.601238248013,0,0
2.684179968435,0,-1,-1,-1,44.091262946621,432.186721690168,0,1.643574943157,0,0
2.726516663579,0,-1,-1,-1,45.1994944102556,442.529771944516,0,1.685911638301,0,0
2.779437532509,0,-1,-1,-1,46.5847006948331,455.27719776426,0,1.738832507231,0,0
2.827066314546,0,-1,-1,-1,47.8312423506038,466.605764612145,0,1.786461289268,0,0
2.874695096583,0,-1,-1,-1,49.0774865992407,477.823151734644,0,1.834090071305,0,0
2.92232387862,0,-1,-1,-1,50.3228889764559,488.95326398598,0,1.881718853342,0,0
2.969877299281,0,-1,-1,-1,51.5615912413659,500.000000050101,0,1.929272274003,0,0
2.969877299281,0,-1,-1,-1,51.5615912413659,500.000000050101,0,1.929272274003,0,0
2.969877299281,0,-1,-1,-1,51.5615912413659,500.000000050101,0,1.929272274003,0,0
2.969877299281,0,-1,-1,-1,51.5615912413659,500.000000050101,0,1.929272274003,0,0
2.969877299281,0,-1,-1,-1,51.5615912413659,500.000000050101,0,1.929272274003,0,0
2.973470414598,0,-1,-1,-1,51.6543083138485,500.832379753616,0,1.929272274003,0,0
2.977063529915,0,-1,-1,-1,51.7466255764336,501.664427882253,0,1.929272274003,0,0
2.981363702249,0,-1,-1,-1,51.8562912054943,502.659683465448,0,1.929272274003,0,0
2.985663874583,0,-1,-1,-1,51.9644179352784,503.654333777315,0,1.929272274003,0,0
2.989964046917,0,-1,-1,-1,52.0694995082069,504.648226099569,0,1.929272274003,0,0
2.997489348501,0,-1,-1,-1,52.2311801691417,506.385074922259,0,1.929272274003,0,0
3.002066681779,0,-1,-1,-1,52.29291954802,507.438956810374,0,1.929272274003,0,0
3.006644015057,0,-1,-1,-1,52.3218222853488,508.488755911345,0,1.929272274003,0,0
3.010763615007,0,-1,-1,-1,52.3338389094047,509.427949971169,0,1.929272274003,0,0
3.014883214957,0,-1,-1,-1,52.3404275205326,510.359181879269,0,1.929272274003,0,0
3.019002814907,0,-1,-1,-1,52.3444836397895,511.279848088273,0,1.929272274003,0,0
3.023122414857,0,-1,-1,-1,52.3472040915343,512.187649192076,0,1.929272274003,0,0
3.028271914794,0,-1,-1,-1,52.3495471581741,513.302215921665,0,1.929272274003,0,0
3.033421414731,0,-1,-1,-1,52.3511945003093,514.39261311308,0,1.929272274003,0,0
3.039858289652,0,-1,-1,-1,52.3526702593728,515.722872807553,0,1.929272274003,0,0
3.046295164573,0,-1,-1,-1,52.3537430343733,517.02148260559,0,1.929272274003,0,0
3.052732039494,0,-1,-1,-1,52.3545572604947,518.295468282202,0,1.929272274003,0,0
3.059168914415,0,-1,-1,-1,52.3551959300428,519.550648581061,0,1.929272274003,0,0
3.065605789336,0,-1,-1,-1,52.3557100389385,520.788957591724,0,1.929272274003,0,0
3.072042664257,0,-1,-1,-1,52.3561326174827,522.006736066391,0,1.929272274003,0,0
3.078479539178,0,-1,-1,-1,52.3564859870341,523.198343580044,0,1.929272274003,0,0
3.084916414099,0,-1,-1,-1,52.3567857678403,524.359135119388,0,1.929272274003,0,0
3.09135328902,0,-1,-1,-1,52.3570432147597,525.486852297139,0,1.929272274003,0,0
3.097790163941,0,-1,-1,-1,52.3572666408595,526.582049094915,0,1.929272274003,0,0
3.105836257592,0,-1,-1,-1,52.3575074929878,527.910099167149,0,1.929272274003,0,0
3.113882351243,0,-1,-1,-1,52.3577140569838,529.198167643075,0,1.929272274003,0,0
3.121928444894,0,-1,-1,-1,52.3578930964994,530.450334169117,0,1.929272274003,0,0
3.129974538545,0,-1,-1,-1,52.3580497072028,531.6671216988,0,1.929272274003,0,0
3.138020632196,0,-1,-1,-1,52.3581878007893,532.846028586125,0,1.929272274003,0,0
3.146066725847,0,-1,-1,-1,52.3583104297885,533.984021743236,0,1.929272274003,0,0
3.156124342911,0,-1,-1,-1,52.3584456035793,535.34438294134,0,1.929272274003,0,0
3.168696364241,0,-1,-1,-1,52.3585914066474,536.947820291733,0,1.929272274003,0,0
3.179710043189,0,-1,-1,-1,52.3587019397026,538.269674619703,0,1.929272274003,0,0
3.190723722137,0,-1,-1,-1,52.3587993211586,539.522430561928,0,1.929272274003,0,0
3.201737401085,0,-1,-1,-1,52.3588857022403,540.70892356936,0,1.929272274003,0,0
3.212751080033,0,-1,-1,-1,52.3589627893774,541.825074384309,0,1.929272274003,0,0
3.223764758981,0,-1,-1,-1,52.3590319534868,542.864856073985,0,1.929272274003,0,0
3.234778437929,0,-1,-1,-1,52.359094308552,543.826965163977,0,1.929272274003,0,0
3.245792116877,0,-1,-1,-1,52.3591507691096,544.718095277526,0,1.929272274003,0,0
3.25570442793,0,-1,-1,-1,52.3591971728288,545.464340062148,0,1.929272274003,0,0
3.265616738983,0,-1,-1,-1,52.3592398827041,546.159448904316,0,1.929272274003,0,0
3.275529050036,0,-1,-1,-1,52.3592792971331,546.802086682947,0,1.929272274003,0,0
3.285441361089,0,-1,-1,-1,52.3593157592177,547.390321614532,0,1.929272274003,0,0
3.297831749905,0,-1,-1,-1,52.3593576339044,548.048463968977,0,1.929272274003,0,0
3.310222138721,0,-1,-1,-1,52.3593958541134,548.622981981874,0,1.929272274003,0,0
3.322612527537,0,-1,-1,-1,52.3594308407044,549.11910060272,0,1.929272274003,0,0
3.335002916353,0,-1,-1,-1,52.3594629523097,549.541392512423,0,1.929272274003,0,0
3.350490902373,0,-1,-1,-1,52.3594995131786,549.966340469729,0,1.929272274003,0,0
3.364430089791,0,-1,-1,-1,52.3595294082138,550.249869710462,0,1.929272274003,0,0
3.378369277209,0,-1,-1,-1,52.3595567785964,550.440369473464,0,1.929272274003,0,0
3.392308464627,0,-1,-1,-1,52.3595818933495,550.543003693439,0,1.929272274003,0,0
3.406247652045,0,-1,-1,-1,52.3596049845876,550.56416577279,0,1.929272274003,0,0
3.423671636317,0,-1,-1,-1,52.3596313072517,550.480109502643,0,1.929272274003,0,0
3.441095620589,0,-1,-1,-1,52.3596551183951,550.274084242557,0,1.929272274003,0,0
3.458519604861,0,-1,-1,-1,52.3596767042656,549.948926345134,0,1.929272274003,0,0
3.475943589133,0,-1,-1,-1,52.3596963092056,549.513049216812,0,1.929272274003,0,0
3.493367573405,0,-1,-1,-1,52.3597141430497,548.975874442819,0,1.929272274003,0,0
3.515147553745,0,-1,-1,-1,52.3597342184798,548.168972339968,0,1.929272274003,0,0
3.534749536051,0,-1,-1,-1,52.3597504118929,547.318912232103,0,1.929272274003,0,0
3.554351518357,0,-1,-1,-1,52.3597650248129,546.359341785116,0,1.929272274003,0,0
3.573953500663,0,-1,-1,-1,52.3597782191487,545.301560779036,0,1.929272274003,0,0
3.593555482969,0,-1,-1,-1,52.359790135425,544.154973240189,0,1.929272274003,0,0
3.613157465275,0,-1,-1,-1,52.3598008961998,542.925235637977,0,1.929272274003,0,0
3.632759447581,0,-1,-1,-1,52.359810608847,541.618103444056,0,1.929272274003,0,0
3.652361429887,0,-1,-1,-1,52.3598193678371,540.242691953792,0,1.929272274003,0,0
3.671963412193,0,-1,-1,-1,52.3598272566186,538.809489514179,0,1.929272274003,0,0
3.691565394499,0,-1,-1,-1,52.3598343491803,537.324802519253,0,1.929272274003,0,0
3.711167376805,0,-1,-1,-1,52.3598407113547,535.791896791313,0,1.929272274003,0,0
3.730769359111,0,-1,-1,-1,52.3598464019113,534.218202009664,0,1.929272274003,0,0
3.750371341417,0,-1,-1,-1,52.3598514734797,532.615413390003,0,1.929272274003,0,0
3.769973323723,0,-1,-1,-1,52.3598559733305,530.989904432151,0,1.929272274003,0,0
3.789575306029,0,-1,-1,-1,52.3598599440405,529.343165837836,0,1.929272274003,0,0
3.807217090104,0,-1,-1,-1,52.3598630971217,527.847067989036,0,1.929272274003,0,0
3.824858874179,0,-1,-1,-1,52.3598658782887,526.34539879703,0,1.929272274003,0,0
3.842500658254,0,-1,-1,-1,52.3598683109031,524.844132509776,0,1.929272274003,0,0
3.860142442329,0,-1,-1,-1,52.3598704164103,523.345084558264,0,1.929272274003,0,0
3.877784226404,0,-1,-1,-1,52.3598722145318,521.84940062887,0,1.929272274003,0,0
3.895426010479,0,-1,-1,-1,52.3598737234348,520.361322589098,0,1.929272274003,0,0
3.913067794554,0,-1,-1,-1,52.3598749598827,518.886840225647,0,1.929272274003,0,0
3.930709578629,0,-1,-1,-1,52.359875939368,517.43009601464,0,1.929272274003,0,0
3.948351362704,0,-1,-1,-1,52.3598766762303,515.991273410954,0,1.929272274003,0,0
3.965993146779,0,-1,-1,-1,52.359877183762,514.570997259609,0,1.929272274003,0,0
3.983634930854,0,-1,-1,-1,52.3598774743016,513.174690272809,0,1.929272274003,0,0
4.001276714929,0,-1,-1,-1,52.3598775598299,511.80859848222,0,1.929272274003,0,0
4.018918499004,0,-1,-1,-1,52.3598775598299,510.472382993986,0,1.929272274003,0,0
4.036560283079,0,-1,-1,-1,52.3598775598299,509.16418048763,0,1.929272274003,0,0
4.054202067154,0,-1,-1,-1,52.3598775598299,507.886895954589,0,1.929272274003,0,0
4.071843851229,0,-1,-1,-1,52.3598775598299,506.646293187362,0,1.929272274003,0,0
4.089485635304,0,-1,-1,-1,52.3598775598299,505.444901684086,0,1.929272274003,0,0
4.107127419379,0,-1,-1,-1,52.3598775598299,504.281114200893,0,1.929272274003,0,0
4.124769203454,0,-1,-1,-1,52.3598775598299,503.153856834244,0,1.929272274003,0,0
4.142410987529,0,-1,-1,-1,52.3598775598299,502.066202420916,0,1.929272274003,0,0
4.160052771604,0,-1,-1,-1,52.3598775598299,501.023029354717,0,1.929272274003,0,0
4.177694555679,0,-1,-1,-1,52.3598775598299,500.024358055102,0,1.929272274003,0,0
